Year,Month,ZIP,Customer Type,Monthly Usage (kWh)
2016,7,"37242
(36.165017, -86.782171)",COMMERCIAL,316800
2016,7,"37234
(36.159965, -86.783617)",COMMERCIAL,40
2016,7,"37221
(36.064367, -86.96029)",OUTDOOR LIGHTING,5671
2016,7,"37213
(36.167552, -86.767564)",RESIDENTIAL,912
2016,7,"37072
(36.350389, -86.731255)",COMMERCIAL,1439963
2016,7,"37138
(36.239455, -86.611783)",COMMERCIAL,486027
2016,7,"37212
(36.133256, -86.801456)",OUTDOOR LIGHTING,40211
2016,7,"37203
(36.150195, -86.790206)",OUTDOOR LIGHTING,224
2016,7,"37015
(36.29003, -87.070106)",COMMERCIAL,54098
2016,7,"37152
(36.396526, -86.765833)",COMMERCIAL,63600
2016,7,"37206
(36.18095, -86.739624)",OUTDOOR LIGHTING,3481
2016,7,"37210
(36.140869, -86.738847)",OUTDOOR LIGHTING,4291
2016,7,"37080
(36.331509, -86.915843)",RESIDENTIAL,1739839
2016,7,"37066
(36.387698, -86.459057)",COMMERCIAL,481434
2016,7,"37086
(36.014912, -86.5643)",COMMERCIAL,19519212
2016,7,"37203
(36.150195, -86.790206)",COMMERCIAL,2124817
2016,7,"37215
(36.091316, -86.827959)",COMMERCIAL,1127900
2016,7,"37075
(36.323052, -86.60557)",COMMERCIAL,10302423
2016,7,"37086
(36.014912, -86.5643)",SEASONAL CUSTOMER,156
2016,7,"37072
(36.350389, -86.731255)",SEASONAL CUSTOMER,1080
2016,7,"37069
(35.985493, -86.899213)",COMMERCIAL,5834
2016,7,"37220
(36.06788, -86.776955)",OUTDOOR LIGHTING,4543
2016,7,"37013
(36.049335, -86.641832)",OUTDOOR LIGHTING,5403
2016,7,"37201
(36.164553, -86.776977)",COMMERCIAL,8524693
2016,7,"37205
(36.112469, -86.867263)",COMMERCIAL,769290
2016,7,"37216
(36.216134, -86.726204)",OUTDOOR LIGHTING,1000
2016,7,"37205
(36.112469, -86.867263)",OUTDOOR LIGHTING,1632
2016,7,"37219
(36.167467, -86.783669)",RESIDENTIAL,21722
2016,7,"37205
(36.112469, -86.867263)",COMMERCIAL,12746526
2016,7,"37207
(36.224945, -86.775061)",RESIDENTIAL,8309505
2016,7,"37073
(36.42764, -86.812249)",COMMERCIAL,56760
2016,7,"37015
(36.29003, -87.070106)",COMMERCIAL,16074
2016,7,"37228
(36.193837, -86.803025)",RESIDENTIAL,52426
2016,7,"37218
(36.210699, -86.866798)",COMMERCIAL,5942176
2016,7,"37213
(36.167552, -86.767564)",COMMERCIAL,162057
2016,7,"37214
(36.168995, -86.667231)",COMMERCIAL,1121434
2016,7,"37206
(36.18095, -86.739624)",COMMERCIAL,4202804
2016,7,"37207
(36.224945, -86.775061)",COMMERCIAL,17130639
2016,7,"37211
(36.069132, -86.724578)",RESIDENTIAL,9352461
2016,7,"37213
(36.167552, -86.767564)",COMMERCIAL,3164644
2016,7,"37208
(36.176427, -86.805176)",OUTDOOR LIGHTING,24086
2016,7,"37220
(36.06788, -86.776955)",COMMERCIAL,194524
2016,7,"37218
(36.210699, -86.866798)",OUTDOOR LIGHTING,0
2016,7,"37115
(36.262567, -86.704171)",OUTDOOR LIGHTING,818
2016,7,"37217
(36.106646, -86.667608)",COMMERCIAL,14056291
2016,7,"37066
(36.387698, -86.459057)",RESIDENTIAL,669592
2016,7,"37143
(36.12259, -87.03587)",RESIDENTIAL,659100
2016,7,"37072
(36.350389, -86.731255)",COMMERCIAL,10803645
2016,7,"37227
(36.129798, -86.666977)",COMMERCIAL,355
2016,7,"37027
(36.00245, -86.778709)",RESIDENTIAL,10177387
2016,7,"37015
(36.29003, -87.070106)",RESIDENTIAL,771809
2016,7,"37227
(36.129798, -86.666977)",COMMERCIAL,95580
2016,7,"37201
(36.164553, -86.776977)",RESIDENTIAL,69753
2016,7,"37208
(36.176427, -86.805176)",RESIDENTIAL,2438710
2016,7,"37210
(36.140869, -86.738847)",COMMERCIAL,2312693
2016,7,"37215
(36.091316, -86.827959)",OUTDOOR LIGHTING,6954
2016,7,"37152
(36.396526, -86.765833)",COMMERCIAL,25522
2016,7,"37075
(36.323052, -86.60557)",COMMERCIAL,1769714
2016,7,"37115
(36.262567, -86.704171)",COMMERCIAL,11016811
2016,7,"37080
(36.331509, -86.915843)",OUTDOOR LIGHTING,4800
2016,7,"37211
(36.069132, -86.724578)",COMMERCIAL,2718903
2016,7,"37072
(36.350389, -86.731255)",RESIDENTIAL,7770893
2016,7,"37216
(36.216134, -86.726204)",RESIDENTIAL,3881578
2016,7,"37013
(36.049335, -86.641832)",COMMERCIAL,1106376
2016,7,"37073
(36.42764, -86.812249)",COMMERCIAL,17284
2016,7,"37076
(36.175185, -86.5933)",OUTDOOR LIGHTING,0
2016,7,"37202
(36.158527, -86.782923)",COMMERCIAL,30900
2016,7,"37211
(36.069132, -86.724578)",COMMERCIAL,22126487
2016,7,"37207
(36.224945, -86.775061)",COMMERCIAL,1313661
2016,7,"37208
(36.176427, -86.805176)",COMMERCIAL,17233886
2016,7,"37135
(35.946013, -86.661944)",COMMERCIAL,2919
2016,7,"37204
(36.109305, -86.776748)",RESIDENTIAL,2714129
2016,7,"37243
(36.166899, -86.77672)",COMMERCIAL,40551
2016,7,"37027
(36.00245, -86.778709)",OUTDOOR LIGHTING,20561
2016,7,"37073
(36.42764, -86.812249)",RESIDENTIAL,90183
2016,7,"37013
(36.049335, -86.641832)",RESIDENTIAL,9625461
2016,7,"37221
(36.064367, -86.96029)",RESIDENTIAL,9162376
2016,7,"37216
(36.216134, -86.726204)",COMMERCIAL,4139907
2016,7,"37082
(36.08832, -87.117051)",COMMERCIAL,363
2016,7,"37086
(36.014912, -86.5643)",OUTDOOR LIGHTING,7390
2016,7,"37152
(36.396526, -86.765833)",RESIDENTIAL,6412
2016,7,"37086
(36.014912, -86.5643)",COMMERCIAL,554519
2016,7,"37203
(36.150195, -86.790206)",COMMERCIAL,79816654
2016,7,"37209
(36.149599, -86.874487)",RESIDENTIAL,5561939
2016,7,"37027
(36.00245, -86.778709)",COMMERCIAL,1009716
2016,7,"37206
(36.18095, -86.739624)",RESIDENTIAL,3632114
2016,7,"37221
(36.064367, -86.96029)",COMMERCIAL,5234110
2016,7,"37135
(35.946013, -86.661944)",RESIDENTIAL,223474
2016,7,"37080
(36.331509, -86.915843)",COMMERCIAL,210066
2016,7,"37220
(36.06788, -86.776955)",COMMERCIAL,2144305
2016,7,"37210
(36.140869, -86.738847)",SEASONAL CUSTOMER,0
2016,7,"37122
(36.187906, -86.500085)",COMMERCIAL,7590
2016,7,"37189
(36.279393, -86.826731)",RESIDENTIAL,1069616
2016,7,"37204
(36.109305, -86.776748)",COMMERCIAL,15862414
2016,7,"37218
(36.210699, -86.866798)",COMMERCIAL,619583
2016,7,"37069
(35.985493, -86.899213)",COMMERCIAL,76960
2016,7,"37217
(36.106646, -86.667608)",OUTDOOR LIGHTING,29
2016,7,"37122
(36.187906, -86.500085)",RESIDENTIAL,719151
2016,7,"37138
(36.239455, -86.611783)",COMMERCIAL,25314490
2016,7,"37072
(36.350389, -86.731255)",OUTDOOR LIGHTING,9871
2016,7,"37228
(36.193837, -86.803025)",COMMERCIAL,214810
2016,7,"37210
(36.140869, -86.738847)",COMMERCIAL,32450349
2016,7,"37138
(36.239455, -86.611783)",RESIDENTIAL,4946935
2016,7,"37064
(35.889628, -86.926986)",RESIDENTIAL,8281
2016,8,37237,COMMERCIAL,760000
2016,8,"37206
(36.18095, -86.739624)",OUTDOOR LIGHTING,2385
2016,8,"37080
(36.331509, -86.915843)",COMMERCIAL,702459
2016,8,"37243
(36.166899, -86.77672)",COMMERCIAL,41993
2016,8,"37220
(36.06788, -86.776955)",RESIDENTIAL,3144635
2016,8,"37076
(36.175185, -86.5933)",OUTDOOR LIGHTING,0
2016,8,"37211
(36.069132, -86.724578)",COMMERCIAL,22445318
2016,8,"37189
(36.279393, -86.826731)",OUTDOOR LIGHTING,0
2016,8,"37217
(36.106646, -86.667608)",COMMERCIAL,1160292
2016,8,"37080
(36.331509, -86.915843)",COMMERCIAL,204075
2016,8,"37228
(36.193837, -86.803025)",COMMERCIAL,6282891
2016,8,"37152
(36.396526, -86.765833)",RESIDENTIAL,6952
2016,8,"37220
(36.06788, -86.776955)",COMMERCIAL,2459473
2016,8,"37218
(36.210699, -86.866798)",COMMERCIAL,5861779
2016,8,"37215
(36.091316, -86.827959)",RESIDENTIAL,9352501
2016,8,"37086
(36.014912, -86.5643)",RESIDENTIAL,2998144
2016,8,"37015
(36.29003, -87.070106)",COMMERCIAL,14131
2016,8,"37152
(36.396526, -86.765833)",COMMERCIAL,26664
2016,8,"37072
(36.350389, -86.731255)",COMMERCIAL,1482393
2016,8,"37214
(36.168995, -86.667231)",COMMERCIAL,31841023
2016,8,"37189
(36.279393, -86.826731)",COMMERCIAL,2940641
2016,8,"37217
(36.106646, -86.667608)",OUTDOOR LIGHTING,1226
2016,8,"37115
(36.262567, -86.704171)",COMMERCIAL,11849280
2016,8,"37227
(36.129798, -86.666977)",COMMERCIAL,141060
2016,8,"37027
(36.00245, -86.778709)",OUTDOOR LIGHTING,12297
2016,8,"37013
(36.049335, -86.641832)",COMMERCIAL,1124764
2016,8,"37069
(35.985493, -86.899213)",COMMERCIAL,4880
2016,8,"37243
(36.166899, -86.77672)",COMMERCIAL,3013120
2016,8,"37209
(36.149599, -86.874487)",COMMERCIAL,30671333
2016,8,"37203
(36.150195, -86.790206)",COMMERCIAL,81893903
2016,8,"37204
(36.109305, -86.776748)",OUTDOOR LIGHTING,16563
2016,8,"37221
(36.064367, -86.96029)",COMMERCIAL,868560
2016,8,"37216
(36.216134, -86.726204)",RESIDENTIAL,4268855
2016,8,"37143
(36.12259, -87.03587)",COMMERCIAL,29415
2016,8,"37086
(36.014912, -86.5643)",OUTDOOR LIGHTING,7514
2016,8,"37076
(36.175185, -86.5933)",RESIDENTIAL,6354620
2016,8,"37218
(36.210699, -86.866798)",COMMERCIAL,588821
2016,8,"37209
(36.149599, -86.874487)",OUTDOOR LIGHTING,20823
2016,8,"37242
(36.165017, -86.782171)",COMMERCIAL,345600
2016,8,"37214
(36.168995, -86.667231)",RESIDENTIAL,5844491
2016,8,"37228
(36.193837, -86.803025)",RESIDENTIAL,53215
2016,8,"37219
(36.167467, -86.783669)",RESIDENTIAL,20150
2016,8,"37208
(36.176427, -86.805176)",OUTDOOR LIGHTING,21781
2016,8,"37211
(36.069132, -86.724578)",OUTDOOR LIGHTING,6340
2016,8,"37214
(36.168995, -86.667231)",COMMERCIAL,1180591
2016,8,"37082
(36.08832, -87.117051)",COMMERCIAL,367
2016,8,"37216
(36.216134, -86.726204)",OUTDOOR LIGHTING,1700
2016,8,"37228
(36.193837, -86.803025)",COMMERCIAL,216277
2016,8,"37013
(36.049335, -86.641832)",OUTDOOR LIGHTING,5611
2016,8,"37208
(36.176427, -86.805176)",COMMERCIAL,17045455
2016,8,"37138
(36.239455, -86.611783)",COMMERCIAL,509354
2016,8,"37207
(36.224945, -86.775061)",OUTDOOR LIGHTING,2468
2016,8,"37210
(36.140869, -86.738847)",RESIDENTIAL,1905575
2016,8,"37072
(36.350389, -86.731255)",OUTDOOR LIGHTING,6459
2016,8,"37115
(36.262567, -86.704171)",COMMERCIAL,1465271
2016,8,"37211
(36.069132, -86.724578)",COMMERCIAL,2855129
2016,8,"37206
(36.18095, -86.739624)",COMMERCIAL,933551
2016,8,"37207
(36.224945, -86.775061)",COMMERCIAL,17457696
2016,8,"37206
(36.18095, -86.739624)",RESIDENTIAL,3944060
2016,8,"37213
(36.167552, -86.767564)",COMMERCIAL,3522634
2016,8,"37219
(36.167467, -86.783669)",COMMERCIAL,7098513
2016,8,"37069
(35.985493, -86.899213)",RESIDENTIAL,843361
2016,8,"37207
(36.224945, -86.775061)",COMMERCIAL,1337135
2016,8,"37013
(36.049335, -86.641832)",COMMERCIAL,16021472
2016,8,"37015
(36.29003, -87.070106)",COMMERCIAL,52189
2016,8,"37234
(36.159965, -86.783617)",COMMERCIAL,40
2016,8,"37201
(36.164553, -86.776977)",COMMERCIAL,8936600
2016,8,"37211
(36.069132, -86.724578)",RESIDENTIAL,9566321
2016,8,"37135
(35.946013, -86.661944)",RESIDENTIAL,218345
2016,8,"37073
(36.42764, -86.812249)",COMMERCIAL,101720
2016,8,"37013
(36.049335, -86.641832)",RESIDENTIAL,9484986
2016,8,"37214
(36.168995, -86.667231)",OUTDOOR LIGHTING,8410
2016,8,"37213
(36.167552, -86.767564)",COMMERCIAL,175475
2016,8,"37210
(36.140869, -86.738847)",COMMERCIAL,33802243
2016,8,"37216
(36.216134, -86.726204)",COMMERCIAL,4525599
2016,8,"37221
(36.064367, -86.96029)",OUTDOOR LIGHTING,5816
2016,8,"37212
(36.133256, -86.801456)",OUTDOOR LIGHTING,39613
2016,8,"37122
(36.187906, -86.500085)",RESIDENTIAL,787865
2016,8,"37209
(36.149599, -86.874487)",RESIDENTIAL,5207852
2016,8,"37206
(36.18095, -86.739624)",COMMERCIAL,4792177
2016,8,"37205
(36.112469, -86.867263)",COMMERCIAL,739244
2016,8,"37203
(36.150195, -86.790206)",RESIDENTIAL,1118675
2016,8,"37138
(36.239455, -86.611783)",OUTDOOR LIGHTING,1282
2016,8,"37204
(36.109305, -86.776748)",RESIDENTIAL,2793170
2016,8,"37076
(36.175185, -86.5933)",COMMERCIAL,959844
2016,8,"37201
(36.164553, -86.776977)",RESIDENTIAL,73087
2016,8,"37066
(36.387698, -86.459057)",COMMERCIAL,57525
2016,8,"37212
(36.133256, -86.801456)",COMMERCIAL,12344693
2016,8,"37210
(36.140869, -86.738847)",SEASONAL CUSTOMER,0
2016,8,"37082
(36.08832, -87.117051)",RESIDENTIAL,37516
2016,8,"37209
(36.149599, -86.874487)",COMMERCIAL,1989398
2016,8,"37221
(36.064367, -86.96029)",RESIDENTIAL,9096660
2016,8,"37210
(36.140869, -86.738847)",OUTDOOR LIGHTING,7486
2016,8,"37152
(36.396526, -86.765833)",COMMERCIAL,65880
2016,8,"37015
(36.29003, -87.070106)",RESIDENTIAL,742413
2016,8,"37027
(36.00245, -86.778709)",COMMERCIAL,987598
2016,8,"37227
(36.129798, -86.666977)",COMMERCIAL,450
2016,8,"37215
(36.091316, -86.827959)",COMMERCIAL,5719080
2016,8,"37075
(36.323052, -86.60557)",COMMERCIAL,11247769
2016,8,"37027
(36.00245, -86.778709)",RESIDENTIAL,10565321
2016,8,"37189
(36.279393, -86.826731)",RESIDENTIAL,1081693
2016,8,"37208
(36.176427, -86.805176)",COMMERCIAL,1112913
2016,8,"37205
(36.112469, -86.867263)",COMMERCIAL,12435774
2016,8,"37202
(36.158527, -86.782923)",COMMERCIAL,31400
2016,8,"37238
(36.166067, -86.779698)",COMMERCIAL,103500
2016,8,"37216
(36.216134, -86.726204)",COMMERCIAL,570480
2016,8,"37138
(36.239455, -86.611783)",COMMERCIAL,25558051
2016,8,"37219
(36.167467, -86.783669)",COMMERCIAL,165332
2016,8,"37213
(36.167552, -86.767564)",RESIDENTIAL,1091
2016,8,"37075
(36.323052, -86.60557)",COMMERCIAL,1854059
2016,8,"37205
(36.112469, -86.867263)",RESIDENTIAL,10208427
2016,8,"37207
(36.224945, -86.775061)",RESIDENTIAL,8713689
2016,8,"37217
(36.106646, -86.667608)",COMMERCIAL,14445813
2016,8,"37072
(36.350389, -86.731255)",RESIDENTIAL,8369630
2016,8,"37027
(36.00245, -86.778709)",COMMERCIAL,12039444
2016,8,"37201
(36.164553, -86.776977)",COMMERCIAL,196802
2016,8,"37203
(36.150195, -86.790206)",OUTDOOR LIGHTING,817
2016,8,"37215
(36.091316, -86.827959)",COMMERCIAL,1000061
2016,8,"37115
(36.262567, -86.704171)",RESIDENTIAL,7362609
2016,8,"37086
(36.014912, -86.5643)",COMMERCIAL,21896103
2016,8,"37069
(35.985493, -86.899213)",COMMERCIAL,78880
2016,8,"37073
(36.42764, -86.812249)",RESIDENTIAL,164771
2016,8,"37215
(36.091316, -86.827959)",OUTDOOR LIGHTING,7285
2016,8,"37212
(36.133256, -86.801456)",COMMERCIAL,779658
2016,8,"37218
(36.210699, -86.866798)",OUTDOOR LIGHTING,0
2016,8,"37229
(36.166687, -86.779932)",COMMERCIAL,1269000
2016,8,"37220
(36.06788, -86.776955)",OUTDOOR LIGHTING,3789
2016,8,"37203
(36.150195, -86.790206)",COMMERCIAL,2092479
2016,8,"37138
(36.239455, -86.611783)",RESIDENTIAL,4940963
2016,8,"37205
(36.112469, -86.867263)",SEASONAL CUSTOMER,33920
2016,8,"37204
(36.109305, -86.776748)",COMMERCIAL,1551102
2016,8,"37217
(36.106646, -86.667608)",RESIDENTIAL,3916716
2016,8,"37086
(36.014912, -86.5643)",COMMERCIAL,568734
2016,8,"37208
(36.176427, -86.805176)",RESIDENTIAL,2471332
2016,8,"37243
(36.166899, -86.77672)",RESIDENTIAL,37975
2016,8,"37080
(36.331509, -86.915843)",RESIDENTIAL,1758597
2016,8,"37086
(36.014912, -86.5643)",SEASONAL CUSTOMER,283
2016,8,"37064
(35.889628, -86.926986)",RESIDENTIAL,7979
2016,8,"37115
(36.262567, -86.704171)",OUTDOOR LIGHTING,468
2016,8,"37143
(36.12259, -87.03587)",RESIDENTIAL,618139
2016,8,"37204
(36.109305, -86.776748)",COMMERCIAL,17715956
2016,8,"37205
(36.112469, -86.867263)",OUTDOOR LIGHTING,1788
2016,8,"37072
(36.350389, -86.731255)",COMMERCIAL,11448103
2016,8,"37135
(35.946013, -86.661944)",COMMERCIAL,2628
2016,8,"37080
(36.331509, -86.915843)",OUTDOOR LIGHTING,2400
2016,8,"37075
(36.323052, -86.60557)",OUTDOOR LIGHTING,53253
2016,8,"37075
(36.323052, -86.60557)",RESIDENTIAL,10697167
2016,8,"37076
(36.175185, -86.5933)",COMMERCIAL,9204007
2016,8,"37066
(36.387698, -86.459057)",RESIDENTIAL,673223
2016,8,"37212
(36.133256, -86.801456)",RESIDENTIAL,2382367
2016,8,"37122
(36.187906, -86.500085)",COMMERCIAL,8101
2016,8,"37066
(36.387698, -86.459057)",COMMERCIAL,564886
2016,8,"37072
(36.350389, -86.731255)",SEASONAL CUSTOMER,760
2016,8,"37212
(36.133256, -86.801456)",SEASONAL CUSTOMER,240
2016,8,"37073
(36.42764, -86.812249)",COMMERCIAL,18040
2016,8,"37221
(36.064367, -86.96029)",COMMERCIAL,4813799
2016,8,"37218
(36.210699, -86.866798)",RESIDENTIAL,4705530
2016,8,"37220
(36.06788, -86.776955)",COMMERCIAL,191766
2016,8,"37189
(36.279393, -86.826731)",COMMERCIAL,115777
2016,8,"37228
(36.193837, -86.803025)",OUTDOOR LIGHTING,515
2016,8,"37210
(36.140869, -86.738847)",COMMERCIAL,2552228
2016,9,37237,COMMERCIAL,728000
2016,9,"37205
(36.112469, -86.867263)",SEASONAL CUSTOMER,36480
2016,9,"37201
(36.164553, -86.776977)",COMMERCIAL,8500914
2016,9,"37082
(36.08832, -87.117051)",RESIDENTIAL,37182
2016,9,"37086
(36.014912, -86.5643)",RESIDENTIAL,3027459
2016,9,"37210
(36.140869, -86.738847)",OUTDOOR LIGHTING,8001
2016,9,"37203
(36.150195, -86.790206)",OUTDOOR LIGHTING,1210
2016,9,"37204
(36.109305, -86.776748)",RESIDENTIAL,2791319
2016,9,"37143
(36.12259, -87.03587)",RESIDENTIAL,622784
2016,9,"37015
(36.29003, -87.070106)",RESIDENTIAL,779136
2016,9,"37013
(36.049335, -86.641832)",COMMERCIAL,1180006
2016,9,"37221
(36.064367, -86.96029)",COMMERCIAL,868207
2016,9,"37189
(36.279393, -86.826731)",RESIDENTIAL,1016114
2016,9,"37218
(36.210699, -86.866798)",RESIDENTIAL,4515562
2016,9,"37214
(36.168995, -86.667231)",OUTDOOR LIGHTING,8753
2016,9,"37072
(36.350389, -86.731255)",OUTDOOR LIGHTING,19402
2016,9,"37086
(36.014912, -86.5643)",COMMERCIAL,20682665
2016,9,"37213
(36.167552, -86.767564)",COMMERCIAL,167794
2016,9,"37216
(36.216134, -86.726204)",COMMERCIAL,551284
2016,9,"37115
(36.262567, -86.704171)",COMMERCIAL,1498427
2016,9,"37227
(36.129798, -86.666977)",COMMERCIAL,423
2016,9,"37076
(36.175185, -86.5933)",COMMERCIAL,8621873
2016,9,"37086
(36.014912, -86.5643)",OUTDOOR LIGHTING,23161
2016,9,"37015
(36.29003, -87.070106)",COMMERCIAL,15394
2016,9,"37205
(36.112469, -86.867263)",COMMERCIAL,809575
2016,9,"37210
(36.140869, -86.738847)",SEASONAL CUSTOMER,0
2016,9,"37205
(36.112469, -86.867263)",OUTDOOR LIGHTING,4217
2016,9,"37072
(36.350389, -86.731255)",SEASONAL CUSTOMER,1160
2016,9,"37138
(36.239455, -86.611783)",COMMERCIAL,505766
2016,9,"37209
(36.149599, -86.874487)",OUTDOOR LIGHTING,19673
2016,9,"37243
(36.166899, -86.77672)",COMMERCIAL,2891220
2016,9,"37135
(35.946013, -86.661944)",RESIDENTIAL,221256
2016,9,"37243
(36.166899, -86.77672)",RESIDENTIAL,38055
2016,9,"37210
(36.140869, -86.738847)",COMMERCIAL,2362461
2016,9,"37208
(36.176427, -86.805176)",COMMERCIAL,1099018
2016,9,"37138
(36.239455, -86.611783)",COMMERCIAL,23904389
2016,9,"37228
(36.193837, -86.803025)",COMMERCIAL,5895574
2016,9,"37207
(36.224945, -86.775061)",COMMERCIAL,16641529
2016,9,"37220
(36.06788, -86.776955)",COMMERCIAL,185090
2016,9,"37221
(36.064367, -86.96029)",OUTDOOR LIGHTING,9096
2016,9,"37221
(36.064367, -86.96029)",RESIDENTIAL,8416460
2016,9,"37069
(35.985493, -86.899213)",RESIDENTIAL,777761
2016,9,"37212
(36.133256, -86.801456)",OUTDOOR LIGHTING,53079
2016,9,"37215
(36.091316, -86.827959)",COMMERCIAL,1139280
2016,9,"37204
(36.109305, -86.776748)",OUTDOOR LIGHTING,14661
2016,9,"37228
(36.193837, -86.803025)",OUTDOOR LIGHTING,600
2016,9,"37214
(36.168995, -86.667231)",RESIDENTIAL,5639624
2016,9,"37115
(36.262567, -86.704171)",RESIDENTIAL,6873852
2016,9,"37243
(36.166899, -86.77672)",COMMERCIAL,46400
2016,9,"37080
(36.331509, -86.915843)",COMMERCIAL,793690
2016,9,"37220
(36.06788, -86.776955)",COMMERCIAL,2179113
2016,9,"37218
(36.210699, -86.866798)",COMMERCIAL,5882008
2016,9,"37211
(36.069132, -86.724578)",COMMERCIAL,2767376
2016,9,"37204
(36.109305, -86.776748)",COMMERCIAL,1447014
2016,9,"37189
(36.279393, -86.826731)",OUTDOOR LIGHTING,0
2016,9,"37086
(36.014912, -86.5643)",SEASONAL CUSTOMER,376
2016,9,"37066
(36.387698, -86.459057)",COMMERCIAL,558435
2016,9,"37206
(36.18095, -86.739624)",OUTDOOR LIGHTING,689
2016,9,"37234
(36.159965, -86.783617)",COMMERCIAL,40
2016,9,"37242
(36.165017, -86.782171)",COMMERCIAL,331200
2016,9,"37206
(36.18095, -86.739624)",COMMERCIAL,856854
2016,9,"37080
(36.331509, -86.915843)",OUTDOOR LIGHTING,7200
2016,9,"37072
(36.350389, -86.731255)",COMMERCIAL,1381511
2016,9,"37218
(36.210699, -86.866798)",OUTDOOR LIGHTING,144360
2016,9,"37075
(36.323052, -86.60557)",COMMERCIAL,1851130
2016,9,"37208
(36.176427, -86.805176)",OUTDOOR LIGHTING,43305
2016,9,"37205
(36.112469, -86.867263)",COMMERCIAL,12969587
2016,9,"37217
(36.106646, -86.667608)",COMMERCIAL,1110869
2016,9,"37122
(36.187906, -86.500085)",COMMERCIAL,7680
2016,9,"37189
(36.279393, -86.826731)",COMMERCIAL,2929097
2016,9,"37203
(36.150195, -86.790206)",COMMERCIAL,2124414
2016,9,"37013
(36.049335, -86.641832)",OUTDOOR LIGHTING,6031
2016,9,"37207
(36.224945, -86.775061)",RESIDENTIAL,7923608
2016,9,"37069
(35.985493, -86.899213)",COMMERCIAL,91760
2016,9,"37221
(36.064367, -86.96029)",COMMERCIAL,4730233
2016,9,"37202
(36.158527, -86.782923)",COMMERCIAL,33400
2016,9,"37219
(36.167467, -86.783669)",RESIDENTIAL,18149
2016,9,"37075
(36.323052, -86.60557)",RESIDENTIAL,10015156
2016,9,"37076
(36.175185, -86.5933)",OUTDOOR LIGHTING,0
2016,9,"37209
(36.149599, -86.874487)",RESIDENTIAL,5227972
2016,9,"37206
(36.18095, -86.739624)",RESIDENTIAL,3438779
2016,9,"37214
(36.168995, -86.667231)",COMMERCIAL,1183433
2016,9,"37212
(36.133256, -86.801456)",RESIDENTIAL,2249413
2016,9,"37072
(36.350389, -86.731255)",COMMERCIAL,11112486
2016,9,"37075
(36.323052, -86.60557)",COMMERCIAL,11111254
2016,9,"37152
(36.396526, -86.765833)",COMMERCIAL,23295
2016,9,"37201
(36.164553, -86.776977)",COMMERCIAL,184128
2016,9,"37205
(36.112469, -86.867263)",RESIDENTIAL,10534164
2016,9,"37027
(36.00245, -86.778709)",OUTDOOR LIGHTING,33940
2016,9,"37211
(36.069132, -86.724578)",RESIDENTIAL,8980833
2016,9,"37228
(36.193837, -86.803025)",RESIDENTIAL,46833
2016,9,"37214
(36.168995, -86.667231)",COMMERCIAL,29889513
2016,9,"37208
(36.176427, -86.805176)",RESIDENTIAL,2475797
2016,9,"37216
(36.216134, -86.726204)",RESIDENTIAL,3751798
2016,9,"37217
(36.106646, -86.667608)",COMMERCIAL,13445438
2016,9,"37013
(36.049335, -86.641832)",RESIDENTIAL,9044050
2016,9,"37076
(36.175185, -86.5933)",COMMERCIAL,938898
2016,9,"37201
(36.164553, -86.776977)",RESIDENTIAL,65611
2016,9,"37217
(36.106646, -86.667608)",RESIDENTIAL,3279657
2016,9,"37207
(36.224945, -86.775061)",COMMERCIAL,1249393
2016,9,"37080
(36.331509, -86.915843)",RESIDENTIAL,1728588
2016,9,"37027
(36.00245, -86.778709)",COMMERCIAL,12040912
2016,9,"37027
(36.00245, -86.778709)",RESIDENTIAL,9444412
2016,9,"37082
(36.08832, -87.117051)",COMMERCIAL,427
2016,9,"37080
(36.331509, -86.915843)",COMMERCIAL,209000
2016,9,"37211
(36.069132, -86.724578)",OUTDOOR LIGHTING,12900
2016,9,"37069
(35.985493, -86.899213)",COMMERCIAL,5194
2016,9,"37189
(36.279393, -86.826731)",COMMERCIAL,122530
2016,9,"37219
(36.167467, -86.783669)",COMMERCIAL,155045
2016,9,"37220
(36.06788, -86.776955)",OUTDOOR LIGHTING,8911
2016,9,"37210
(36.140869, -86.738847)",COMMERCIAL,29896818
2016,9,"37219
(36.167467, -86.783669)",COMMERCIAL,7325263
2016,9,"37206
(36.18095, -86.739624)",COMMERCIAL,4568234
2016,9,"37212
(36.133256, -86.801456)",COMMERCIAL,768108
2016,9,"37215
(36.091316, -86.827959)",COMMERCIAL,6736667
2016,9,"37204
(36.109305, -86.776748)",COMMERCIAL,16568908
2016,9,"37227
(36.129798, -86.666977)",COMMERCIAL,114140
2016,9,"37212
(36.133256, -86.801456)",COMMERCIAL,12192123
2016,9,"37203
(36.150195, -86.790206)",COMMERCIAL,76275085
2016,9,"37207
(36.224945, -86.775061)",OUTDOOR LIGHTING,3665
2016,9,"37213
(36.167552, -86.767564)",RESIDENTIAL,1155
